"date","time","sensor_20","datetime"
2017-09-09,"1845",3806,2017-09-09 18:45:00
2017-09-09,"1900",3796,2017-09-09 19:00:00
2017-09-09,"1915",3796,2017-09-09 19:15:00
2017-09-09,"1930",3796,2017-09-09 19:30:00
2017-09-09,"1945",3815,2017-09-09 19:45:00
2017-09-09,"2000",3825,2017-09-09 20:00:00
2017-09-09,"2015",3806,2017-09-09 20:15:00
2017-09-09,"2030",3825,2017-09-09 20:30:00
2017-09-09,"2045",3825,2017-09-09 20:45:00
2017-09-09,"2100",3825,2017-09-09 21:00:00
2017-09-09,"2115",3815,2017-09-09 21:15:00
2017-09-09,"2130",3844,2017-09-09 21:30:00
2017-09-09,"2145",3825,2017-09-09 21:45:00
2017-09-09,"2200",3825,2017-09-09 22:00:00
2017-09-09,"2215",3825,2017-09-09 22:15:00
2017-09-09,"2230",3815,2017-09-09 22:30:00
2017-09-09,"2245",3825,2017-09-09 22:45:00
2017-09-09,"2300",3853,2017-09-09 23:00:00
2017-09-09,"2315",3834,2017-09-09 23:15:00
2017-09-09,"2330",3844,2017-09-09 23:30:00
2017-09-09,"2345",3825,2017-09-09 23:45:00
2017-09-10,"0000",3844,2017-09-10 00:00:00
2017-09-10,"0015",3853,2017-09-10 00:15:00
2017-09-10,"0030",3882,2017-09-10 00:30:00
2017-09-10,"0045",3882,2017-09-10 00:45:00
2017-09-10,"0100",3882,2017-09-10 01:00:00
2017-09-10,"0115",3844,2017-09-10 01:15:00
2017-09-10,"0130",3920,2017-09-10 01:30:00
2017-09-10,"0145",3863,2017-09-10 01:45:00
2017-09-10,"0200",3901,2017-09-10 02:00:00
2017-09-10,"0215",3872,2017-09-10 02:15:00
2017-09-10,"0230",3910,2017-09-10 02:30:00
2017-09-10,"0245",3844,2017-09-10 02:45:00
2017-09-10,"0300",3882,2017-09-10 03:00:00
2017-09-10,"0315",3882,2017-09-10 03:15:00
2017-09-10,"0330",3872,2017-09-10 03:30:00
2017-09-10,"0345",3872,2017-09-10 03:45:00
2017-09-10,"0400",3853,2017-09-10 04:00:00
2017-09-10,"0415",3882,2017-09-10 04:15:00
2017-09-10,"0430",3891,2017-09-10 04:30:00
2017-09-10,"0445",3901,2017-09-10 04:45:00
2017-09-10,"0500",3863,2017-09-10 05:00:00
2017-09-10,"0515",3910,2017-09-10 05:15:00
2017-09-10,"0530",3958,2017-09-10 05:30:00
2017-09-10,"0545",3891,2017-09-10 05:45:00
2017-09-10,"0600",3910,2017-09-10 06:00:00
2017-09-10,"0615",3910,2017-09-10 06:15:00
2017-09-10,"0630",3920,2017-09-10 06:30:00
2017-09-10,"0645",3920,2017-09-10 06:45:00
2017-09-10,"0700",3920,2017-09-10 07:00:00
2017-09-10,"0715",3920,2017-09-10 07:15:00
2017-09-10,"0730",3891,2017-09-10 07:30:00
2017-09-10,"0745",3939,2017-09-10 07:45:00
2017-09-10,"0800",3929,2017-09-10 08:00:00
2017-09-10,"0815",3929,2017-09-10 08:15:00
2017-09-10,"0830",3910,2017-09-10 08:30:00
2017-09-10,"0845",3910,2017-09-10 08:45:00
2017-09-10,"0900",3901,2017-09-10 09:00:00
2017-09-10,"0915",3891,2017-09-10 09:15:00
2017-09-10,"0930",3920,2017-09-10 09:30:00
2017-09-10,"0945",3920,2017-09-10 09:45:00
2017-09-10,"1000",3901,2017-09-10 10:00:00
2017-09-10,"1015",3891,2017-09-10 10:15:00
2017-09-10,"1030",3882,2017-09-10 10:30:00
2017-09-10,"1045",3939,2017-09-10 10:45:00
2017-09-10,"1100",3939,2017-09-10 11:00:00
2017-09-10,"1115",3929,2017-09-10 11:15:00
2017-09-10,"1130",3968,2017-09-10 11:30:00
2017-09-10,"1145",3882,2017-09-10 11:45:00
2017-09-10,"1200",3901,2017-09-10 12:00:00
2017-09-10,"1215",3929,2017-09-10 12:15:00
2017-09-10,"1230",3910,2017-09-10 12:30:00
2017-09-10,"1245",3920,2017-09-10 12:45:00
2017-09-10,"1300",3910,2017-09-10 13:00:00
2017-09-10,"1315",3920,2017-09-10 13:15:00
2017-09-10,"1330",3901,2017-09-10 13:30:00
2017-09-10,"1345",3949,2017-09-10 13:45:00
2017-09-10,"1400",3949,2017-09-10 14:00:00
2017-09-10,"1415",3891,2017-09-10 14:15:00
2017-09-10,"1430",3872,2017-09-10 14:30:00
2017-09-10,"1445",3891,2017-09-10 14:45:00
2017-09-10,"1500",3891,2017-09-10 15:00:00
2017-09-10,"1515",3872,2017-09-10 15:15:00
2017-09-10,"1530",3882,2017-09-10 15:30:00
2017-09-10,"1545",3882,2017-09-10 15:45:00
2017-09-10,"1600",3882,2017-09-10 16:00:00
2017-09-10,"1615",3901,2017-09-10 16:15:00
2017-09-10,"1630",3872,2017-09-10 16:30:00
2017-09-10,"1645",3891,2017-09-10 16:45:00
2017-09-10,"1700",3853,2017-09-10 17:00:00
2017-09-10,"1715",3901,2017-09-10 17:15:00
2017-09-10,"1730",3891,2017-09-10 17:30:00
2017-09-10,"1745",3882,2017-09-10 17:45:00
2017-09-10,"1800",3891,2017-09-10 18:00:00
2017-09-10,"1815",3901,2017-09-10 18:15:00
2017-09-10,"1830",3891,2017-09-10 18:30:00
2017-09-10,"1845",3901,2017-09-10 18:45:00
2017-09-10,"1900",3882,2017-09-10 19:00:00
2017-09-10,"1915",3882,2017-09-10 19:15:00
2017-09-10,"1930",3891,2017-09-10 19:30:00
2017-09-10,"1945",3891,2017-09-10 19:45:00
2017-09-10,"2000",3929,2017-09-10 20:00:00
2017-09-10,"2015",3901,2017-09-10 20:15:00
2017-09-10,"2030",3920,2017-09-10 20:30:00
2017-09-10,"2045",3939,2017-09-10 20:45:00
2017-09-10,"2100",3939,2017-09-10 21:00:00
2017-09-10,"2115",3949,2017-09-10 21:15:00
2017-09-10,"2130",3958,2017-09-10 21:30:00
2017-09-10,"2145",3910,2017-09-10 21:45:00
2017-09-10,"2200",3910,2017-09-10 22:00:00
2017-09-10,"2215",3920,2017-09-10 22:15:00
2017-09-10,"2230",3891,2017-09-10 22:30:00
2017-09-10,"2245",3949,2017-09-10 22:45:00
2017-09-10,"2300",3949,2017-09-10 23:00:00
2017-09-10,"2315",3929,2017-09-10 23:15:00
2017-09-10,"2330",3882,2017-09-10 23:30:00
2017-09-10,"2345",3968,2017-09-10 23:45:00
2017-09-11,"0000",3997,2017-09-11 00:00:00
2017-09-11,"0015",3939,2017-09-11 00:15:00
2017-09-11,"0030",3929,2017-09-11 00:30:00
2017-09-11,"0045",3901,2017-09-11 00:45:00
2017-09-11,"0100",3949,2017-09-11 01:00:00
2017-09-11,"0115",3891,2017-09-11 01:15:00
2017-09-11,"0130",3939,2017-09-11 01:30:00
2017-09-11,"0145",3901,2017-09-11 01:45:00
2017-09-11,"0200",3901,2017-09-11 02:00:00
2017-09-11,"0215",3910,2017-09-11 02:15:00
2017-09-11,"0230",3901,2017-09-11 02:30:00
2017-09-11,"0245",4026,2017-09-11 02:45:00
2017-09-11,"0300",4016,2017-09-11 03:00:00
2017-09-11,"0315",3920,2017-09-11 03:15:00
2017-09-11,"0330",3929,2017-09-11 03:30:00
2017-09-11,"0345",3949,2017-09-11 03:45:00
2017-09-11,"0400",4026,2017-09-11 04:00:00
2017-09-11,"0415",3997,2017-09-11 04:15:00
2017-09-11,"0430",3958,2017-09-11 04:30:00
2017-09-11,"0445",3910,2017-09-11 04:45:00
2017-09-11,"0500",3939,2017-09-11 05:00:00
2017-09-11,"0515",3929,2017-09-11 05:15:00
2017-09-11,"0530",3929,2017-09-11 05:30:00
2017-09-11,"0545",3920,2017-09-11 05:45:00
2017-09-11,"0600",3901,2017-09-11 06:00:00
2017-09-11,"0615",3949,2017-09-11 06:15:00
2017-09-11,"0630",3920,2017-09-11 06:30:00
2017-09-11,"0645",3920,2017-09-11 06:45:00
2017-09-11,"0700",3929,2017-09-11 07:00:00
2017-09-11,"0715",3901,2017-09-11 07:15:00
2017-09-11,"0730",3901,2017-09-11 07:30:00
2017-09-11,"0745",3929,2017-09-11 07:45:00
2017-09-11,"0800",3920,2017-09-11 08:00:00
2017-09-11,"0815",3939,2017-09-11 08:15:00
2017-09-11,"0830",3958,2017-09-11 08:30:00
2017-09-11,"0845",3968,2017-09-11 08:45:00
2017-09-11,"0900",3939,2017-09-11 09:00:00
2017-09-11,"0915",3929,2017-09-11 09:15:00
2017-09-11,"0930",3929,2017-09-11 09:30:00
2017-09-11,"0945",3891,2017-09-11 09:45:00
2017-09-11,"1000",3939,2017-09-11 10:00:00
2017-09-11,"1015",3929,2017-09-11 10:15:00
2017-09-11,"1030",3929,2017-09-11 10:30:00
2017-09-11,"1045",4007,2017-09-11 10:45:00
2017-09-11,"1100",3901,2017-09-11 11:00:00
2017-09-11,"1115",3929,2017-09-11 11:15:00
2017-09-11,"1130",3910,2017-09-11 11:30:00
2017-09-11,"1145",3910,2017-09-11 11:45:00
2017-09-11,"1200",3901,2017-09-11 12:00:00
2017-09-11,"1215",3882,2017-09-11 12:15:00
2017-09-11,"1230",3939,2017-09-11 12:30:00
2017-09-11,"1245",3939,2017-09-11 12:45:00
2017-09-11,"1300",3939,2017-09-11 13:00:00
2017-09-11,"1315",3901,2017-09-11 13:15:00
2017-09-11,"1330",3910,2017-09-11 13:30:00
2017-09-11,"1345",3920,2017-09-11 13:45:00
2017-09-11,"1400",3891,2017-09-11 14:00:00
2017-09-11,"1415",3872,2017-09-11 14:15:00
2017-09-11,"1430",3872,2017-09-11 14:30:00
2017-09-11,"1445",3910,2017-09-11 14:45:00
2017-09-11,"1500",3844,2017-09-11 15:00:00
2017-09-11,"1515",3920,2017-09-11 15:15:00
2017-09-11,"1530",3853,2017-09-11 15:30:00
2017-09-11,"1545",3910,2017-09-11 15:45:00
2017-09-11,"1600",3863,2017-09-11 16:00:00
2017-09-11,"1615",3901,2017-09-11 16:15:00
2017-09-11,"1630",3863,2017-09-11 16:30:00
2017-09-11,"1645",3910,2017-09-11 16:45:00
2017-09-11,"1700",3891,2017-09-11 17:00:00
2017-09-11,"1715",3882,2017-09-11 17:15:00
2017-09-11,"1730",3882,2017-09-11 17:30:00
2017-09-11,"1745",3920,2017-09-11 17:45:00
2017-09-11,"1800",3882,2017-09-11 18:00:00
2017-09-11,"1815",3872,2017-09-11 18:15:00
2017-09-11,"1830",3939,2017-09-11 18:30:00
2017-09-11,"1845",3872,2017-09-11 18:45:00
2017-09-11,"1900",3853,2017-09-11 19:00:00
2017-09-11,"1915",3863,2017-09-11 19:15:00
2017-09-11,"1930",3920,2017-09-11 19:30:00
2017-09-11,"1945",3872,2017-09-11 19:45:00
2017-09-11,"2000",3853,2017-09-11 20:00:00
2017-09-11,"2015",3863,2017-09-11 20:15:00
2017-09-11,"2030",3882,2017-09-11 20:30:00
2017-09-11,"2045",3853,2017-09-11 20:45:00
2017-09-11,"2100",3882,2017-09-11 21:00:00
2017-09-11,"2115",3872,2017-09-11 21:15:00
2017-09-11,"2130",3891,2017-09-11 21:30:00
2017-09-11,"2145",3920,2017-09-11 21:45:00
2017-09-11,"2200",3920,2017-09-11 22:00:00
2017-09-11,"2215",3844,2017-09-11 22:15:00
2017-09-11,"2230",3853,2017-09-11 22:30:00
2017-09-11,"2245",3844,2017-09-11 22:45:00
2017-09-11,"2300",3863,2017-09-11 23:00:00
2017-09-11,"2315",3853,2017-09-11 23:15:00
2017-09-11,"2330",3910,2017-09-11 23:30:00
2017-09-11,"2345",3901,2017-09-11 23:45:00
2017-09-12,"0000",3844,2017-09-12 00:00:00
2017-09-12,"0015",3891,2017-09-12 00:15:00
2017-09-12,"0030",3853,2017-09-12 00:30:00
2017-09-12,"0045",3910,2017-09-12 00:45:00
2017-09-12,"0100",3863,2017-09-12 01:00:00
2017-09-12,"0115",3882,2017-09-12 01:15:00
2017-09-12,"0130",3882,2017-09-12 01:30:00
2017-09-12,"0145",3853,2017-09-12 01:45:00
2017-09-12,"0200",3844,2017-09-12 02:00:00
2017-09-12,"0215",3891,2017-09-12 02:15:00
2017-09-12,"0230",3920,2017-09-12 02:30:00
2017-09-12,"0245",3853,2017-09-12 02:45:00
2017-09-12,"0300",3939,2017-09-12 03:00:00
2017-09-12,"0315",3920,2017-09-12 03:15:00
2017-09-12,"0330",3863,2017-09-12 03:30:00
2017-09-12,"0345",3882,2017-09-12 03:45:00
2017-09-12,"0400",3844,2017-09-12 04:00:00
2017-09-12,"0415",3920,2017-09-12 04:15:00
2017-09-12,"0430",3863,2017-09-12 04:30:00
2017-09-12,"0445",3872,2017-09-12 04:45:00
2017-09-12,"0500",3863,2017-09-12 05:00:00
2017-09-12,"0515",3815,2017-09-12 05:15:00
2017-09-12,"0530",3815,2017-09-12 05:30:00
2017-09-12,"0545",3806,2017-09-12 05:45:00
2017-09-12,"0600",3834,2017-09-12 06:00:00
2017-09-12,"0615",3844,2017-09-12 06:15:00
2017-09-12,"0630",3844,2017-09-12 06:30:00
2017-09-12,"0645",3825,2017-09-12 06:45:00
2017-09-12,"0700",3853,2017-09-12 07:00:00
2017-09-12,"0715",3853,2017-09-12 07:15:00
2017-09-12,"0730",3853,2017-09-12 07:30:00
2017-09-12,"0745",3853,2017-09-12 07:45:00
2017-09-12,"0800",3844,2017-09-12 08:00:00
2017-09-12,"0815",3853,2017-09-12 08:15:00
2017-09-12,"0830",3863,2017-09-12 08:30:00
2017-09-12,"0845",3863,2017-09-12 08:45:00
2017-09-12,"0900",3853,2017-09-12 09:00:00
2017-09-12,"0915",3853,2017-09-12 09:15:00
2017-09-12,"0930",3853,2017-09-12 09:30:00
2017-09-12,"0945",3853,2017-09-12 09:45:00
2017-09-12,"1000",3863,2017-09-12 10:00:00
2017-09-12,"1015",3863,2017-09-12 10:15:00
2017-09-12,"1030",3863,2017-09-12 10:30:00
2017-09-12,"1045",3844,2017-09-12 10:45:00
2017-09-12,"1100",3863,2017-09-12 11:00:00
2017-09-12,"1115",3844,2017-09-12 11:15:00
2017-09-12,"1130",3853,2017-09-12 11:30:00
2017-09-12,"1145",3844,2017-09-12 11:45:00
2017-09-12,"1200",3853,2017-09-12 12:00:00
2017-09-12,"1215",3834,2017-09-12 12:15:00
2017-09-12,"1230",3844,2017-09-12 12:30:00
2017-09-12,"1245",3844,2017-09-12 12:45:00
2017-09-12,"1300",3844,2017-09-12 13:00:00
2017-09-12,"1315",3844,2017-09-12 13:15:00
2017-09-12,"1330",3844,2017-09-12 13:30:00
2017-09-12,"1345",3834,2017-09-12 13:45:00
2017-09-12,"1400",3825,2017-09-12 14:00:00
2017-09-12,"1415",3825,2017-09-12 14:15:00
2017-09-12,"1430",3844,2017-09-12 14:30:00
2017-09-12,"1445",3844,2017-09-12 14:45:00
2017-09-12,"1500",3834,2017-09-12 15:00:00
2017-09-12,"1515",3844,2017-09-12 15:15:00
2017-09-12,"1530",3844,2017-09-12 15:30:00
2017-09-12,"1545",3825,2017-09-12 15:45:00
2017-09-12,"1600",3825,2017-09-12 16:00:00
2017-09-12,"1615",3806,2017-09-12 16:15:00
2017-09-12,"1630",3815,2017-09-12 16:30:00
2017-09-12,"1645",3815,2017-09-12 16:45:00
2017-09-12,"1700",3834,2017-09-12 17:00:00
2017-09-12,"1715",3825,2017-09-12 17:15:00
2017-09-12,"1730",3806,2017-09-12 17:30:00
2017-09-12,"1745",3815,2017-09-12 17:45:00
2017-09-12,"1800",3796,2017-09-12 18:00:00
2017-09-12,"1815",3796,2017-09-12 18:15:00
2017-09-12,"1830",3806,2017-09-12 18:30:00
2017-09-12,"1845",3777,2017-09-12 18:45:00
2017-09-12,"1900",3796,2017-09-12 19:00:00
2017-09-12,"1915",3777,2017-09-12 19:15:00
2017-09-12,"1930",3796,2017-09-12 19:30:00
2017-09-12,"1945",3787,2017-09-12 19:45:00
2017-09-12,"2000",3768,2017-09-12 20:00:00
2017-09-12,"2015",3777,2017-09-12 20:15:00
2017-09-12,"2030",3758,2017-09-12 20:30:00
2017-09-12,"2045",3777,2017-09-12 20:45:00
2017-09-12,"2100",3758,2017-09-12 21:00:00
2017-09-12,"2115",3777,2017-09-12 21:15:00
2017-09-12,"2130",3768,2017-09-12 21:30:00
2017-09-12,"2145",3758,2017-09-12 21:45:00
2017-09-12,"2200",3758,2017-09-12 22:00:00
2017-09-12,"2215",3749,2017-09-12 22:15:00
2017-09-12,"2230",3749,2017-09-12 22:30:00
2017-09-12,"2245",3768,2017-09-12 22:45:00
2017-09-12,"2300",3758,2017-09-12 23:00:00
2017-09-12,"2315",3740,2017-09-12 23:15:00
2017-09-12,"2330",3768,2017-09-12 23:30:00
2017-09-12,"2345",3740,2017-09-12 23:45:00
2017-09-13,"0000",3740,2017-09-13 00:00:00
2017-09-13,"0015",3749,2017-09-13 00:15:00
2017-09-13,"0030",3721,2017-09-13 00:30:00
2017-09-13,"0045",3740,2017-09-13 00:45:00
2017-09-13,"0100",3768,2017-09-13 01:00:00
2017-09-13,"0115",3749,2017-09-13 01:15:00
2017-09-13,"0130",3749,2017-09-13 01:30:00
2017-09-13,"0145",3721,2017-09-13 01:45:00
2017-09-13,"0200",3740,2017-09-13 02:00:00
2017-09-13,"0215",3740,2017-09-13 02:15:00
2017-09-13,"0230",3721,2017-09-13 02:30:00
2017-09-13,"0245",3730,2017-09-13 02:45:00
2017-09-13,"0300",3730,2017-09-13 03:00:00
2017-09-13,"0315",3730,2017-09-13 03:15:00
2017-09-13,"0330",3749,2017-09-13 03:30:00
2017-09-13,"0345",3711,2017-09-13 03:45:00
2017-09-13,"0400",3749,2017-09-13 04:00:00
2017-09-13,"0415",3730,2017-09-13 04:15:00
2017-09-13,"0430",3749,2017-09-13 04:30:00
2017-09-13,"0445",3721,2017-09-13 04:45:00
2017-09-13,"0500",3730,2017-09-13 05:00:00
2017-09-13,"0515",3758,2017-09-13 05:15:00
2017-09-13,"0530",3758,2017-09-13 05:30:00
2017-09-13,"0545",3721,2017-09-13 05:45:00
2017-09-13,"0600",3730,2017-09-13 06:00:00
2017-09-13,"0615",3730,2017-09-13 06:15:00
2017-09-13,"0630",3730,2017-09-13 06:30:00
2017-09-13,"0645",3749,2017-09-13 06:45:00
2017-09-13,"0700",3740,2017-09-13 07:00:00
2017-09-13,"0715",3740,2017-09-13 07:15:00
2017-09-13,"0730",3730,2017-09-13 07:30:00
2017-09-13,"0745",3711,2017-09-13 07:45:00
2017-09-13,"0800",3711,2017-09-13 08:00:00
2017-09-13,"0815",3721,2017-09-13 08:15:00
2017-09-13,"0830",3721,2017-09-13 08:30:00
2017-09-13,"0845",3721,2017-09-13 08:45:00
2017-09-13,"0900",3711,2017-09-13 09:00:00
2017-09-13,"0915",3693,2017-09-13 09:15:00
2017-09-13,"0930",3711,2017-09-13 09:30:00
2017-09-13,"0945",3740,2017-09-13 09:45:00
2017-09-13,"1000",3702,2017-09-13 10:00:00
2017-09-13,"1015",3711,2017-09-13 10:15:00
2017-09-13,"1030",3674,2017-09-13 10:30:00
2017-09-13,"1045",3674,2017-09-13 10:45:00
2017-09-13,"1100",3665,2017-09-13 11:00:00
2017-09-13,"1115",3683,2017-09-13 11:15:00
2017-09-13,"1130",3740,2017-09-13 11:30:00
2017-09-13,"1145",3721,2017-09-13 11:45:00
2017-09-13,"1200",3655,2017-09-13 12:00:00
2017-09-13,"1215",3702,2017-09-13 12:15:00
2017-09-13,"1230",3740,2017-09-13 12:30:00
2017-09-13,"1245",3711,2017-09-13 12:45:00
2017-09-13,"1300",3721,2017-09-13 13:00:00
2017-09-13,"1315",3637,2017-09-13 13:15:00
2017-09-13,"1330",3693,2017-09-13 13:30:00
2017-09-13,"1345",3683,2017-09-13 13:45:00
2017-09-13,"1400",3683,2017-09-13 14:00:00
2017-09-13,"1415",3693,2017-09-13 14:15:00
2017-09-13,"1430",3655,2017-09-13 14:30:00
2017-09-13,"1445",3655,2017-09-13 14:45:00
2017-09-13,"1500",3665,2017-09-13 15:00:00
2017-09-13,"1515",3628,2017-09-13 15:15:00
2017-09-13,"1530",3711,2017-09-13 15:30:00
2017-09-13,"1545",3702,2017-09-13 15:45:00
2017-09-13,"1600",3628,2017-09-13 16:00:00
2017-09-13,"1615",3655,2017-09-13 16:15:00
2017-09-13,"1630",3683,2017-09-13 16:30:00
2017-09-13,"1645",3665,2017-09-13 16:45:00
2017-09-13,"1700",3637,2017-09-13 17:00:00
2017-09-13,"1715",3618,2017-09-13 17:15:00
2017-09-13,"1730",3711,2017-09-13 17:30:00
2017-09-13,"1745",3674,2017-09-13 17:45:00
2017-09-13,"1800",3646,2017-09-13 18:00:00
2017-09-13,"1815",3637,2017-09-13 18:15:00
2017-09-13,"1830",3609,2017-09-13 18:30:00
2017-09-13,"1845",3683,2017-09-13 18:45:00
2017-09-13,"1900",3637,2017-09-13 19:00:00
2017-09-13,"1915",3646,2017-09-13 19:15:00
2017-09-13,"1930",3637,2017-09-13 19:30:00
2017-09-13,"1945",3655,2017-09-13 19:45:00
2017-09-13,"2000",3683,2017-09-13 20:00:00
2017-09-13,"2015",3674,2017-09-13 20:15:00
2017-09-13,"2030",3665,2017-09-13 20:30:00
2017-09-13,"2045",3693,2017-09-13 20:45:00
2017-09-13,"2100",3693,2017-09-13 21:00:00
2017-09-13,"2115",3655,2017-09-13 21:15:00
2017-09-13,"2130",3665,2017-09-13 21:30:00
2017-09-13,"2145",3646,2017-09-13 21:45:00
2017-09-13,"2200",3665,2017-09-13 22:00:00
2017-09-13,"2215",3702,2017-09-13 22:15:00
2017-09-13,"2230",3646,2017-09-13 22:30:00
2017-09-13,"2245",3702,2017-09-13 22:45:00
2017-09-13,"2300",3683,2017-09-13 23:00:00
2017-09-13,"2315",3646,2017-09-13 23:15:00
2017-09-13,"2330",3740,2017-09-13 23:30:00
2017-09-13,"2345",3637,2017-09-13 23:45:00
2017-09-14,"0000",3693,2017-09-14 00:00:00
2017-09-14,"0015",3655,2017-09-14 00:15:00
2017-09-14,"0030",3711,2017-09-14 00:30:00
2017-09-14,"0045",3693,2017-09-14 00:45:00
2017-09-14,"0100",3730,2017-09-14 01:00:00
2017-09-14,"0115",3693,2017-09-14 01:15:00
2017-09-14,"0130",3702,2017-09-14 01:30:00
2017-09-14,"0145",3655,2017-09-14 01:45:00
2017-09-14,"0200",3730,2017-09-14 02:00:00
2017-09-14,"0215",3730,2017-09-14 02:15:00
2017-09-14,"0230",3740,2017-09-14 02:30:00
2017-09-14,"0245",3702,2017-09-14 02:45:00
2017-09-14,"0300",3693,2017-09-14 03:00:00
2017-09-14,"0315",3711,2017-09-14 03:15:00
2017-09-14,"0330",3721,2017-09-14 03:30:00
2017-09-14,"0345",3721,2017-09-14 03:45:00
2017-09-14,"0400",3730,2017-09-14 04:00:00
2017-09-14,"0415",3758,2017-09-14 04:15:00
2017-09-14,"0430",3721,2017-09-14 04:30:00
2017-09-14,"0445",3721,2017-09-14 04:45:00
2017-09-14,"0500",3749,2017-09-14 05:00:00
2017-09-14,"0515",3730,2017-09-14 05:15:00
2017-09-14,"0530",3730,2017-09-14 05:30:00
2017-09-14,"0545",3740,2017-09-14 05:45:00
2017-09-14,"0600",3721,2017-09-14 06:00:00
2017-09-14,"0615",3749,2017-09-14 06:15:00
2017-09-14,"0630",3730,2017-09-14 06:30:00
2017-09-14,"0645",3693,2017-09-14 06:45:00
2017-09-14,"0700",3749,2017-09-14 07:00:00
2017-09-14,"0715",3711,2017-09-14 07:15:00
2017-09-14,"0730",3721,2017-09-14 07:30:00
2017-09-14,"0745",3740,2017-09-14 07:45:00
2017-09-14,"0800",3730,2017-09-14 08:00:00
2017-09-14,"0815",3758,2017-09-14 08:15:00
2017-09-14,"0830",3749,2017-09-14 08:30:00
2017-09-14,"0845",3721,2017-09-14 08:45:00
2017-09-14,"0900",3730,2017-09-14 09:00:00
2017-09-14,"0915",3740,2017-09-14 09:15:00
2017-09-14,"0930",3758,2017-09-14 09:30:00
2017-09-14,"0945",3730,2017-09-14 09:45:00
2017-09-14,"1000",3768,2017-09-14 10:00:00
2017-09-14,"1015",3768,2017-09-14 10:15:00
2017-09-14,"1030",3721,2017-09-14 10:30:00
2017-09-14,"1045",3711,2017-09-14 10:45:00
2017-09-14,"1100",3749,2017-09-14 11:00:00
2017-09-14,"1115",3590,2017-09-14 11:15:00
2017-09-14,"1130",5379,2017-09-14 11:30:00
2017-09-14,"1145",3618,2017-09-14 11:45:00
2017-09-14,"1200",3637,2017-09-14 12:00:00
2017-09-14,"1215",3646,2017-09-14 12:15:00
2017-09-14,"1230",3637,2017-09-14 12:30:00
2017-09-14,"1245",3637,2017-09-14 12:45:00
2017-09-14,"1300",3628,2017-09-14 13:00:00
2017-09-14,"1315",3646,2017-09-14 13:15:00
2017-09-14,"1330",3637,2017-09-14 13:30:00
2017-09-14,"1345",3637,2017-09-14 13:45:00
2017-09-14,"1400",3637,2017-09-14 14:00:00
2017-09-14,"1415",3637,2017-09-14 14:15:00
2017-09-14,"1430",3628,2017-09-14 14:30:00
2017-09-14,"1445",3637,2017-09-14 14:45:00
2017-09-14,"1500",3628,2017-09-14 15:00:00
2017-09-14,"1515",3637,2017-09-14 15:15:00
2017-09-14,"1530",3628,2017-09-14 15:30:00
2017-09-14,"1545",3618,2017-09-14 15:45:00
2017-09-14,"1600",3618,2017-09-14 16:00:00
2017-09-14,"1615",3628,2017-09-14 16:15:00
2017-09-14,"1630",3618,2017-09-14 16:30:00
2017-09-14,"1645",3618,2017-09-14 16:45:00
2017-09-14,"1700",3618,2017-09-14 17:00:00
2017-09-14,"1715",3628,2017-09-14 17:15:00
2017-09-14,"1730",3618,2017-09-14 17:30:00
2017-09-14,"1745",3609,2017-09-14 17:45:00
2017-09-14,"1800",3618,2017-09-14 18:00:00
2017-09-14,"1815",3618,2017-09-14 18:15:00
2017-09-14,"1830",3618,2017-09-14 18:30:00
2017-09-14,"1845",3609,2017-09-14 18:45:00
2017-09-14,"1900",3609,2017-09-14 19:00:00
2017-09-14,"1915",3609,2017-09-14 19:15:00
2017-09-14,"1930",3600,2017-09-14 19:30:00
2017-09-14,"1945",3600,2017-09-14 19:45:00
2017-09-14,"2000",3600,2017-09-14 20:00:00
2017-09-14,"2015",3600,2017-09-14 20:15:00
2017-09-14,"2030",3600,2017-09-14 20:30:00
2017-09-14,"2045",3600,2017-09-14 20:45:00
2017-09-14,"2100",3600,2017-09-14 21:00:00
2017-09-14,"2115",3600,2017-09-14 21:15:00
2017-09-14,"2130",3600,2017-09-14 21:30:00
2017-09-14,"2145",3600,2017-09-14 21:45:00
2017-09-14,"2200",3600,2017-09-14 22:00:00
2017-09-14,"2215",3600,2017-09-14 22:15:00
2017-09-14,"2230",3600,2017-09-14 22:30:00
2017-09-14,"2245",3600,2017-09-14 22:45:00
2017-09-14,"2300",3600,2017-09-14 23:00:00
2017-09-14,"2315",3590,2017-09-14 23:15:00
2017-09-14,"2330",3590,2017-09-14 23:30:00
2017-09-14,"2345",3590,2017-09-14 23:45:00
2017-09-15,"0000",3590,2017-09-15 00:00:00
2017-09-15,"0015",3590,2017-09-15 00:15:00
2017-09-15,"0030",3590,2017-09-15 00:30:00
2017-09-15,"0045",3590,2017-09-15 00:45:00
2017-09-15,"0100",3590,2017-09-15 01:00:00
2017-09-15,"0115",3581,2017-09-15 01:15:00
2017-09-15,"0130",3590,2017-09-15 01:30:00
2017-09-15,"0145",3590,2017-09-15 01:45:00
2017-09-15,"0200",3590,2017-09-15 02:00:00
2017-09-15,"0215",3581,2017-09-15 02:15:00
2017-09-15,"0230",3590,2017-09-15 02:30:00
2017-09-15,"0245",3590,2017-09-15 02:45:00
2017-09-15,"0300",3572,2017-09-15 03:00:00
2017-09-15,"0315",3572,2017-09-15 03:15:00
2017-09-15,"0330",3572,2017-09-15 03:30:00
2017-09-15,"0345",3572,2017-09-15 03:45:00
